w_geocode,h_geocode,count
8005004952,8031002802,33
8031006804,8005005619,33
8031005200,8059009845,2
8005006712,8031001301,29
8031008312,8031015600,4
8031008306,8031004403,1
8001008100,8001008901,3
8031000301,8031004602,4
8031006812,8031011903,1
8031008304,8031004504,2
8031001302,8031004601,13
8031006804,8031002402,12
8031001901,8031003701,9
8031003602,8005006712,2
8031003101,8005006854,5
8031002902,8031015300,3
8031004601,8001008901,1
8031002000,8031001000,4
8031004202,8031000501,1
8031001800,8031005300,4
8031000600,8031001302,6
8005006712,8031001102,26
8059012054,8031000401,1
8031004003,8001008000,1
8005015100,8031015500,1
8031004603,8031015600,9
8031006804,8031004102,19
8031005300,8031002902,18
8031001101,8031005503,2
8031004302,8031004101,1
8031002000,8031000800,3
8031004004,8031004302,1
8031000600,8031008386,6
8031000903,8031001302,2
8031003602,8031002402,2
8031003202,8001008000,4
8031003602,8031000201,9
8031008387,8031003702,1
8031015500,8031004601,5
8031000401,8005004951,1
8031007037,8031015400,3
8031003902,8031007013,9
8031002801,8031008389,7
8031003202,8031000303,8
8031012010,8031004202,2
8031008312,8031001403,1
8031005502,8031003901,3
8031001901,8031003702,27
8031004503,8001008709,1
8031004006,8031004103,1
8031002801,8031015600,5
8001008309,8031008304,65
8031003102,8031004801,4
8031002602,8031003901,6
8001008709,8031004700,25
8031000102,8031000902,4
8031003602,8031008304,4
8005007202,8059012054,1
8031000301,8031003702,2
8031005503,8031008389,2
8031004603,8005015100,4
8005007201,8031000102,1
8005005619,8001007900,1
8031001301,8031004306,2
8059009845,8031008305,2
8031004102,8031004603,12
8031001901,8031004003,10
8031004101,8001008308,12
8059011904,8001008308,4
8031002902,8031001302,1
8001015000,8005004952,11
8031000800,8001009751,2
8031006812,8005007202,3
8031008312,8031000905,1
8031005502,8031005502,6
8031015400,8031006804,5
8031015300,8031004103,5
8031008391,8031004503,1
8031001102,8031003702,13
8001009553,8001008200,34
8031004103,8001007900,1
8031015600,8031011903,10
8031005300,8031001301,10
8005006854,8031003602,2
8031008387,8001008308,2
8001008709,8031008386,38
8031002000,8031000301,10
8031002901,8031008388,19
8031002802,8005005551,2
8031003901,8005005952,8
8031001901,8031003601,20
8031003701,8031000202,3
8031015400,8001008308,2
8031012010,8031004101,5
8031001302,8031004201,1
8031004101,8001009553,11
8059012027,8031015600,3
8059010406,8031005502,1
8031003203,8031000202,3
8031001403,8059012027,2
8031002000,8031008387,5
8031002902,8031004202,4
8001008309,8031008388,139
8031005001,8031004303,1
8031001102,8031012010,3
8031005502,8031001301,1
8031004006,8031004004,2
8031003102,8031005503,8
8031006813,8031005104,2
8031004801,8001008200,1
8031001302,8031015500,1
8005087200,8031004603,1
8031001301,8005087200,1
8031011902,8005007202,2
8031000501,8031015400,3
8031005502,8031003002,5
8031004005,8031005001,1
8031004505,8031004601,8
8005006854,8005006712,7
8031008388,8031003203,2
8031008389,8031000904,1
8031001500,8031001901,4
8031002801,8031003402,10
8001009553,8031004005,8
8031003002,8031012010,5
8031004303,8031000903,1
8031004801,8031015600,5
8005006854,8031004202,13
8031002901,8031004504,8
8031003004,8001008709,9
8031001000,8059012041,8
8031004003,8005005551,2
8005006854,8031005503,19
8031004505,8031012010,2
8059011904,8031001401,5
8005087200,8031004201,1
8031001901,8001008200,13
8031005503,8031004503,1
8031003401,8005005619,1
8031003702,8031008390,1
8001008709,8005004952,12
8031003202,8031005200,3
8031002602,8031004403,9
8001008308,8031011902,4
8031002801,8031001901,3
8031003004,8031004404,3
8031004302,8031001301,1
8031003602,8031003002,5
8031003902,8031003004,18
8031001800,8031004004,9
8031004506,8031004700,4
8001009751,8031004102,1
8031001000,8031004006,9
8031015300,8031004602,1
8031980100,8031005104,9
8059012054,8031001102,1
8031006812,8031004306,3
8031001000,8031001301,28
8031001800,8031003102,26
8031004306,8005004951,7
8031015400,8031004202,3
8059010406,8005087200,3
8031004603,8031001401,7
8001008709,8031003101,6
8001009752,8031000600,1
8031003601,8031003702,1
8005006712,8005005952,57
8001009553,8031001102,3
8059012054,8031004002,3
8031003003,8031004505,1
8005005551,8031008388,11
8005005552,8005005552,27
8031980100,8059011951,6
8001015000,8031008391,35
8031006810,8031008312,2
8031005502,8031004303,1
8031004700,8031001403,2
8031007037,8031007006,4
8031000903,8031004102,1
8031003102,8031002000,9
8031015500,8031000201,1
8031015600,8001008709,7
8031005300,8031004302,9
8059012050,8031001000,2
8031003402,8031007088,4
8031000302,8031004101,1
8001008901,8031001000,6
8031003102,8031004403,34
8059011904,8031002802,5
8031004003,8001007900,1
8005015100,8031006810,3
8031008386,8059012050,1
8031000903,8031011903,1
8059012054,8001008901,1
8031004202,8031002602,9
8001015000,8031007006,16
8031004602,8031002802,3
8031005502,8031003603,7
8001008309,8031001302,10
8031003703,8031015700,4
8001008709,8031002602,9
8031004602,8031003703,1
8005007201,8031003101,1
8031001102,8031015400,15
8031004603,8031015700,5
8031003901,8031004303,16
8031001000,8031003101,5
8005007201,8031004503,1
8031005300,8031000401,7
8031002801,8031007037,1
8005004952,8031000401,18
8031000201,8001008309,5
8059012054,8031005104,3
8001008309,8031012001,5
8031000401,8031004602,2
8031002802,8031004103,3
8031004506,8031005001,1
8001009553,8031003002,2
8059012054,8031004403,3
8005004952,8031001402,13
8031007088,8031006810,1
8031002901,8031008304,10
8031001500,8031004503,15
8031002901,8005004952,5
8031008306,8031006701,1
8031003702,8031003603,9
8031003003,8031005001,2
8031003002,8031000600,7
8031004005,8005006854,3
8031003003,8031001302,1
8001015000,8005006704,9
8031000301,8031005502,1
8031003202,8031006810,1
8001009553,8031001000,14
8031000600,8031004504,3
8031007088,8031006813,3
8059012050,8001008709,3
8031003901,8005006854,4
8031004306,8031002000,1
8005006704,8005004951,3
8031001403,8031004505,6
8031001101,8031008391,1
8031004101,8031003702,4
8031005503,8031004201,1
8031001901,8031003703,14
8031001800,8031012010,27
8031012001,8031004601,1
8031007013,8031001800,1
8031004306,8031006701,10
8031001901,8031006814,24
8031001800,8031000401,18
8031001800,8031008391,36
8001007900,8031015600,1
8031001500,8031002902,6
8031006814,8031008387,8
8005005552,8005007201,2
8031008312,8031003901,1
8031004006,8031004801,2
8031007013,8031003202,1
8031001302,8031001000,3
8031005104,8031006701,9
8031006813,8005005551,1
8031000905,8031015600,1
8031007013,8031004103,8
8031004003,8031004506,2
8059011904,8031008388,5
8031015300,8031006813,4
8001008308,8005004952,1
8001008100,8031004700,11
8031008389,8031005104,3
8031004601,8031005001,1
8031003101,8031001101,5
8031001302,8031003901,3
8031012010,8031001403,3
8031000600,8031000303,8
8031002901,8031000201,5
8001015000,8031003702,16
8059012054,8031012001,7
8031000401,8031008306,2
8031015400,8031001102,7
8031008387,8031000903,2
8031001302,8031000201,9
8001009553,8001008401,21
8031001101,8031000301,1
8031003601,8031003102,1
8001008308,8031002802,6
8031002000,8031004202,5
8031004601,8031004506,1
8031001901,8031011903,9
8001008200,8031003601,8
8001008401,8031015500,1
8005005619,8059011951,1
8031006701,8005005952,6
8031004801,8031001403,2
8031008312,8031003601,5
8005004951,8001008200,1
8031004101,8005006854,4
8001015000,8031003002,5
8031001500,8031008305,16
8031004506,8031004505,2
8031005300,8031000202,11
8031004801,8005007201,1
8031004102,8031005200,7
8005005952,8001008309,1
8059011904,8031003003,2
8031004303,8001009553,2
8031003901,8031008306,8
8031004602,8031015700,15
8031008389,8031004602,1
8031000800,8031001901,8
8001008200,8031004103,5
8031004104,8031004004,3
8031006701,8001008901,1
8031000501,8031003701,2
8005005552,8031000904,10
8005005552,8031002402,2
8031002402,8001008200,4
8031003102,8031004505,5
8031008312,8031004101,2
8001008308,8031000201,9
8031015500,8059009845,4
8031003101,8031004504,2
8059011904,8031001901,2
8031003401,8031003401,31
8031006814,8031004306,7
8031001301,8031004101,1
8031000302,8031007037,3
8031003004,8031008306,6
8001008100,8031004202,121
8031003701,8001008309,1
8031004103,8031008390,1
8031000401,8005006854,1
8031005300,8031000102,5
8031003402,8001008401,1
8031006701,8031007006,2
8031000301,8031015600,5
8031002901,8031004104,13
8031004303,8031004306,10
8031004403,8031003203,2
8031005502,8031007006,1
8031004506,8001008200,3
8031007088,8031003602,2
8031000800,8031007013,6
8031002802,8005007202,4
8031001102,8031012001,4
8031015500,8031002802,4
8031000905,8031004504,2
8031003102,8031000301,20
8031003004,8031003102,14
8031001101,8005005619,1
8031004603,8031004601,4
8031015600,8031008304,12
8031003602,8031003703,4
8031006812,8005006712,1
8059010406,8031007037,2
8031002000,8031000600,16
8031003101,8031004503,2
8031001901,8031004601,26
8031000401,8031003702,1
8031003603,8001008000,1
8031007013,8031001302,1
8031004102,8031007088,17
8031005300,8031012010,16
8031003004,8059009845,11
8005007201,8031000600,1
8005015100,8031003701,1
8001008309,8031000904,9
8059009845,8031003602,4
8005005553,8031003004,3
8031001401,8001015000,1
8031003603,8001008901,2
8001008308,8031004201,6
8031015500,8031000904,1
8031015500,8001008309,1
8001009553,8031001101,16
8031001401,8005005619,4
8031004601,8031003004,2
8031001000,8031004101,6
8001015000,8031004505,36
8031003901,8031002402,3
8031004002,8031003602,6
8031006813,8031003004,2
8001008309,8031003703,11
8031004700,8031007037,1
8031003902,8031001101,5
8005006712,8031004602,27
8031003003,8031015700,3
8031003102,8005006854,7
8031004102,8031001301,6
8031004602,8005005553,3
8031006812,8031003004,8
8001009751,8001009752,2
8031001101,8031000903,4
8031001301,8031003703,4
8031006812,8031005200,3
8031003203,8005087200,2
8031011903,8031000302,2
8031008312,8031000902,3
8001008901,8031006812,1
8031002901,8031011903,12
8031000401,8031000302,4
8031008312,8001015000,1
8031002000,8031004700,3
8031980100,8031004101,31
8031004101,8031004603,13
8031004102,8031004202,12
8031001500,8031002901,11
8031004700,8031008305,1
8031015600,8005007201,1
8031002802,8031001302,7
8031005200,8031004504,4
8031004102,8031008391,40
8031003601,8059010406,1
8031005104,8031001000,4
8059011904,8031003703,1
8031003601,8001008309,1
8031002801,8031004801,2
8031005001,8005087200,3
8031001302,8059012050,7
8001015000,8031012010,15
8059010406,8031000201,7
8031000800,8059012050,1
8031015600,8001009751,13
8001008000,8001007900,2
8059009845,8031003902,2
8031000903,8031004506,2
8031008388,8031004506,1
8031008304,8031008386,2
8031004202,8031008306,4
8031004505,8005005553,1
8031003004,8031001901,6
8005007201,8031003901,1
8031006701,8059011904,1
8031005200,8031004104,2
8031001000,8031000301,6
8031004202,8031003703,3
8059009845,8031000201,1
8031001901,8001008100,3
8031004303,8031004104,4
8031004506,8059011951,2
8031007088,8001007900,1
8031000303,8059012027,1
8031000600,8059011951,6
8031004202,8031004104,17
8031002402,8031000202,1
8001015000,8031005300,3
8031000201,8031011902,2
8031001301,8005004952,3
8031001800,8059012041,20
8031002901,8031005300,3
8031001302,8059011904,3
8059011904,8031008387,1
8031002801,8005087200,2
8031005300,8031004504,15
8031003601,8031003902,3
8031008306,8031008389,1
8031004404,8031004602,3
8031001101,8031003203,1
8031000902,8031008386,1
8031005200,8031002902,3
8031015500,8005006854,7
8031007013,8005005552,1
8031004201,8031004006,4
8031003701,8001009751,4
8031003202,8031003702,5
8031006810,8031003401,1
8031004403,8031006701,1
8031003401,8001008709,1
8001008308,8031000600,4
8031002602,8031004503,3
8031004002,8031006804,1
8059012054,8031003003,2
8031004801,8031006810,2
8031002902,8031000902,1
8031006810,8031005503,3
8059012041,8031003004,2
8059012027,8059012050,1
8031000201,8031000301,3
8031003401,8031003203,1
8005004952,8031004201,21
8031004102,8031003300,8
8031003102,8001008401,4
8005005551,8031001402,63
8031004003,8031004102,3
8031003203,8031000600,4
8031004700,8005005952,2
8031003004,8005005619,11
8031004006,8059011904,4
8031005200,8031004601,10
8031006813,8031003601,6
8031002802,8059012027,3
8031004101,8031000600,6
8031001500,8031003401,4
8031003602,8031003602,38
8031004102,8031004005,11
8031003702,8031015600,1
8031001401,8031004006,6
8005007202,8005015100,1
8031003402,8031001901,2
8005006712,8031003102,35
8031001901,8031001800,23
8031001302,8001015000,3
8059012041,8031015500,4
8031000102,8001008401,2
8005006854,8001008901,5
8031002901,8031004201,7
8031003300,8031001000,4
8031005104,8031002602,2
8001008901,8031000303,4
8031002000,8031008312,9
8031006701,8031008390,4
8001008709,8031003203,6
8031006810,8031004505,3
8001009751,8031003300,1
8005004952,8031002602,12
8031008388,8031000202,3
8005006712,8031004505,3
8001008200,8059011904,1
8059012050,8059011951,11
8031004103,8031004101,6
8059009845,8059012027,9
8031008389,8031008390,21
8031001302,8031000902,18
8031002802,8031006814,12
8031007088,8031004403,1
8031005104,8031003703,6
8059011951,8031004505,1
8059011904,8031004101,5
8005006704,8005005552,1
8031001901,8001009751,10
8031005104,8059010406,2
8031005502,8005005552,8
8031008304,8031004503,1
8031000903,8031008305,1
8005087200,8031001401,5
8005006712,8031001401,17
8031006810,8031003901,5
8031002000,8031005503,11
8031008388,8031008390,27
8059009845,8031006814,1
8031006814,8031003101,2
8031000401,8031004103,3
8005004952,8031008304,6
8001015000,8031003202,14
8031000501,8059009845,1
8005005619,8005005619,47
8031000102,8031003102,3
8031004102,8031011902,12
8031015400,8031000905,6
8031003701,8031004404,5
8031004003,8031004306,7
8031004003,8031002801,2
8031015400,8031003101,2
8031003902,8031000905,19
8031006810,8031002300,5
8031002802,8031005001,4
8031000102,8031005104,2
8031003902,8005005952,12
8005005551,8059009845,4
8031003601,8031004101,5
8031001102,8005015100,3
8005006854,8031001000,1
8031003102,8031000904,7
8031003902,8031004601,4
8031003004,8031004306,11
8031980100,8031007037,15
8005006704,8031002901,2
8031002300,8031000303,1
8031003401,8031001101,1
8031000201,8031004801,2
8031004004,8031004006,4
8031000201,8031001101,2
8031003701,8031008390,14
8001009553,8031004403,19
8031015600,8031000903,17
8031001403,8031004102,2
8001008100,8001008100,78
8031005001,8031004101,8
8031002901,8031000800,5
8031004303,8031001302,1
8031001401,8031002902,3
8031004601,8031003602,1
8031006810,8031000401,1
8031008306,8031002801,3
8031004506,8031007037,2
8031000800,8031006810,14
8031002000,8031000501,2
8031005104,8031008390,8
8031002000,8031004303,10
8031005001,8031000301,1
8005004951,8031001000,1
8059010406,8031001402,12
8031003701,8031004103,13
8031001102,8031004504,3
8005005553,8031004504,2
8031015600,8031003603,7
8059011904,8031000904,4
8001009553,8005006854,2
8031007013,8031008305,4
8031002801,8031002000,8
8001008308,8031003902,8
8031006812,8031004103,2
8031002902,8031000800,1
8031002402,8031004303,4
8031004202,8031015300,2
8031003603,8031003101,4
8031980100,8031006701,8
8001007900,8031000401,1
8031006813,8001008308,5
8031001403,8031008390,21
8031006804,8031004602,17
8031000600,8031004602,2
8059011904,8031004505,7
8031003202,8031003004,1
8031005300,8001008100,1
8031015500,8031005102,13
8001015000,8031008305,31
8031003002,8031001301,3
8031007088,8031003002,1
8031003402,8031004103,2
8001008200,8005005619,5
8031001800,8031000301,35
8005005551,8031003300,6
8031005102,8031008391,1
8031001401,8031003401,5
8031004602,8031004103,1
8031007088,8031007037,5
8031004700,8005005551,1
8031000401,8031003701,1
8031008386,8031003401,1
8031015700,8031004602,1
8031003901,8031004103,7
8059012050,8031001800,2
8031004602,8031004506,8
8031001000,8031001401,25
8031004101,8031006813,19
8031003401,8031007088,1
8005004952,8031001500,11
8031005200,8031003300,3
8031003203,8031002300,2
8031008389,8031003602,1
8031004602,8031001302,2
8031001500,8031007088,10
8031001101,8001009752,9
8001008309,8031004801,10
8031003002,8031003202,2
8031002802,8031015700,7
8005006712,8031003602,32
8031004005,8031000905,6
8031000800,8031007088,6
8031004700,8031011902,5
8031003603,8031004202,3
8031001102,8059012041,4
8031005300,8031015400,9
8031005503,8031000902,2
8031004101,8005007202,13
8031003202,8005007202,1
8031000600,8031003902,10
8031001403,8031015500,5
8031003102,8031001901,17
8001008100,8031008390,101
8031000201,8031015300,1
8031004006,8031004101,1
8031980100,8031003902,5
8031002801,8031000201,1
8031001302,8031004006,1
8031004103,8031003601,2
8031006814,8005015100,1
8005005619,8031004004,2
8031004603,8001008709,3
8031015500,8059011951,2
8005005553,8001015000,1
8005005553,8031000905,1
8031001402,8001008100,1
8031004503,8031004504,2
8031015500,8031003601,3
8031000303,8031008391,2
8001008100,8031012001,9
8059010406,8031000301,7
8031006812,8031004603,5
8059012054,8031002300,4
8001009751,8031002000,2
8031000201,8005005619,2
8031004003,8031000904,3
8001008901,8031004602,5
8031003701,8031004303,5
8001008901,8031000905,2
8031004006,8031004404,1
8031001403,8031002402,1
8031003602,8031004801,2
8031008389,8031002602,1
8031007088,8031004404,4
8031003002,8031003902,6
8031015500,8001009751,1
8031006804,8031005200,28
8031003401,8031003002,4
8001008901,8031002801,4
8031000600,8001008709,1
8031008312,8031008306,27
8031000301,8031000302,16
8031015500,8031011903,5
8031002000,8001008100,2
8001008200,8031006812,3
8001007900,8031004504,2
8031005300,8031007088,12
8001009751,8031008388,8
8031001800,8005006704,9
8031005503,8031015600,1
8031006810,8031006701,4
8031001000,8031011902,33
8031007006,8031006810,4
8001008709,8031008388,88
8001008901,8031005001,2
8031000800,8059012041,5
8001007900,8005005952,1
8031005104,8059012050,5
8031003602,8031004302,5
8059010406,8001008309,2
8005004952,8001009752,12
8001008308,8001009553,5
8005005952,8031003701,1
8031004004,8031003002,1
8059011951,8031001402,2
8031002801,8031003300,7
8031004505,8031005503,1
8031006804,8031000905,11
8031004101,8059012054,1
8031006804,8031005001,20
8031008312,8001007900,12
8031006814,8031007088,8
8031015300,8031015700,3
8001988700,8031001302,4
8005006712,8031001500,5
8031003603,8005015100,2
8031980100,8031011902,24
8031003102,8031002801,10
8031004103,8031003102,1
8031003004,8031001000,6
8031006701,8059012041,1
8031007013,8005007201,2
8031004005,8031002602,2
8031003101,8031004003,7
8031003703,8031006814,4
8031002000,8031000401,6
8031007037,8031005200,2
8031004006,8001015000,1
8031003702,8031003101,3
8031001500,8031004104,17
8031002801,8005004952,1
8031003703,8031004006,8
8031004505,8031008306,1
8001007900,8005015100,2
8031004101,8031004504,2
8031006804,8001008308,5
8031015300,8031007013,4
8031980100,8031015300,11
8031015500,8031000600,4
8031001302,8031003602,1
8031003702,8031004404,4
8031001000,8031005200,8
8031003602,8031004505,3
8001008309,8031001301,19
8059012054,8031001402,4
8005005952,8031004101,1
8031007013,8005004952,2
8031003602,8031008386,3
8031001000,8031011903,5
8001008100,8031001301,9
8031015400,8005087200,2
8031000600,8031008312,10
8031001901,8031004002,22
8031011902,8031003402,1
8031001302,8031008389,9
8031004101,8031002802,3
8001008308,8031004103,5
8031002000,8031006813,4
8031000903,8059011904,2
8031004002,8031004700,1
8031003603,8031003300,4
8001008200,8031001302,2
8001015000,8001008901,28
8031003002,8031000102,2
8031003901,8031015700,5
8001008309,8005005619,8
8005006854,8059011951,2
8031003203,8059011904,2
8005005552,8031000401,5
8031005300,8031006814,8
8031003003,8031003202,2
8031000102,8031004601,1
8031003003,8031003102,2
8031004303,8031015600,5
8005006854,8001009553,2
8001008100,8031008312,50
8031004801,8031004101,1
8005005552,8031003702,5
8031000903,8031000201,1
8031015400,8031003401,1
8031000903,8031003002,1
8031004403,8031008389,2
8031008388,8031015500,1
8031000202,8031004306,1
8031003004,8031005102,14
8031000902,8031004404,1
8031001800,8031008386,19
8031006813,8005007202,1
8031000800,8031015600,6
8031006814,8031006814,52
8005004952,8005005619,18
8001008309,8031001500,12
8031000800,8031007006,2
8031003101,8005087200,12
8031004201,8031003102,10
8031004801,8031005503,6
8001008100,8031001101,14
8031004505,8031004506,3
8031000102,8031005001,1
8031002602,8059012041,1
8031003902,8031008390,16
8001008309,8031007037,21
8031004505,8031004801,3
8031003901,8031007006,1
8031005502,8031004006,2
8031003002,8031003602,5
8031004104,8031000600,3
8031006701,8031007037,3
8001008100,8031003901,59
8001008100,8031003902,68
8031000501,8031004101,2
8031004201,8031000902,1
8031004306,8031003603,3
8031000401,8031005502,2
8031005001,8001009751,1
8031001302,8059012054,2
8031001402,8031000902,1
8031001301,8031004201,4
8031004003,8031003401,3
8031006814,8001008401,2
8059012027,8031012010,1
8001008200,8031004104,4
8031006804,8005004951,9
8031001102,8031015300,3
8031011902,8005005551,2
8031004302,8031003703,3
8031015600,8001007900,13
8031004101,8059012050,4
8031001800,8005005551,22
8001008100,8031002802,44
8031004006,8001008200,1
8031007013,8031004603,3
8005006704,8031004403,2
8059012054,8031000201,3
8031005104,8005087200,25
8005006712,8031002802,53
8031004303,8031000401,3
8031015300,8031008304,2
8001009751,8031003004,2
8031008312,8059011951,1
8001009751,8031001101,2
8031004103,8031001403,3
8005005553,8005005552,10
8031004002,8031004201,1
8059011904,8059012050,23
8031000302,8031000102,6
8031001302,8001009751,1
8031003703,8031003603,2
8031015600,8031003002,2
8005005952,8031003401,1
8031003402,8031004601,1
8031000600,8031003203,5
8031000902,8031008390,1
8031004201,8005005619,1
8001008401,8031008386,6
8005005553,8031001403,2
8031003004,8001009751,1
8031015700,8031004101,1
8059011904,8031001101,2
8031004006,8031000501,1
8031004202,8031001000,2
8059011904,8005007201,2
8031003703,8031004103,10
8031000302,8031003601,9
8031003703,8031003002,1
8005006704,8031012010,3
8031000501,8031001301,1
8031006812,8005087200,3
8031000303,8005006704,3
8031004003,8031000902,2
8005005552,8031015700,10
8031000202,8001008000,3
8031004303,8031003401,3
8031004003,8005006712,1
8031008386,8031008304,1
8031002300,8031003702,6
8031005001,8031006814,1
8031004603,8031002901,2
8031015300,8031004506,1
8059011904,8031004202,2
8031004005,8031007006,1
8001008709,8031004202,18
8031004005,8001008200,4
8001008309,8031006814,33
8031004102,8031012010,8
8031003702,8001008401,2
8031004101,8005006712,1
8031015600,8031001401,23
8001008309,8031004104,22
8031003202,8031000904,1
8031004003,8031001000,3
8031000600,8031004201,7
8031000301,8031002402,4
8031000102,8031000401,1
8031002000,8031012010,6
8031004503,8031008386,1
8031003602,8031003401,7
8031015600,8031006701,3
8031001000,8005006854,3
8031006812,8031004006,3
8005005952,8031008387,2
8031006812,8031001302,4
8031004005,8031004306,2
8005005553,8031005200,2
8031001403,8031003602,13
8031005104,8031003002,3
8059010406,8031015300,4
8031005300,8031004006,34
8031008388,8005087200,1
8031004101,8031003601,14
8031004003,8031006814,3
8031005001,8059012027,1
8031005104,8031004601,8
8031007013,8031002602,1
8031004404,8031015400,1
8001008100,8031005102,49
8031015600,8031004801,21
8031003002,8031000905,3
8031006814,8031001800,1
8031001000,8001007900,19
8005005553,8031008389,6
8031000201,8031006810,3
8031003602,8031003202,2
8031004602,8059011904,1
8031008389,8031002901,1
8031001302,8059012041,5
8031004102,8005005619,12
8031003701,8031015300,1
8031004005,8031002801,3
8031003003,8005005952,3
8031002801,8031004601,1
8031007037,8031008391,3
8005004951,8031003901,1
8031003002,8031008387,5
8031002300,8031002902,1
8031980100,8031004201,7
8031003003,8031001403,2
8031005200,8031004302,2
8031008388,8031004302,3
8031004602,8031007006,1
8031003702,8031002902,4
8005005551,8031001301,41
8031004002,8031003901,3
8031011902,8031011902,28
8031006814,8031001403,6
8031001101,8031002300,2
8001008200,8031008388,20
8031000201,8031000202,3
8005087200,8031003603,1
8031001102,8031003102,12
8031002902,8031004003,2
8031000902,8031008387,3
8031003901,8031007088,5
8031003402,8031008390,2
8031004801,8031003701,1
8031006814,8031001402,2
8031003701,8059012054,4
8001008100,8031004504,8
8001008901,8059012054,3
8031003102,8031001402,11
8031003703,8001008000,4
8031004201,8031001800,5
8031007013,8005007202,5
8031015400,8031003203,2
8031015600,8031004004,2
8031001403,8031001901,12
8031008305,8031000902,1
8031008391,8031008391,27
8005005619,8031004601,1
8031003101,8031007088,13
8031008312,8031004603,3
8031006701,8031004404,2
8031000903,8031002902,3
8031004102,8005087200,10
8031000905,8031000600,1
8031006701,8031011902,7
8005007201,8001008709,1
8031003003,8031004101,1
8031005200,8031007088,4
8031003901,8005005552,2
8031000303,8005005619,1
8001008308,8031007013,6
8031001901,8031000904,16
8005087200,8031005300,4
8031008389,8031000905,2
8031003701,8031004002,1
8001008901,8031002402,2
8059012054,8031005102,3
8001008309,8031008390,117
8031001901,8031000800,6
8031003300,8031004403,1
8005005551,8031002802,7
8005006704,8031005300,1
8031003401,8031004005,1
8031005104,8031004003,18
8031001500,8031000201,17
8031005200,8031008388,4
8059011904,8031005503,13
8005005553,8031004201,2
8031003902,8031003702,15
8031002802,8059012054,5
8031001800,8031000303,37
8031002000,8031003703,14
8005004952,8005006704,17
8001015000,8031015600,36
8031004601,8005005552,1
8031015600,8031008389,13
8031005502,8031004202,7
8031001102,8031003300,9
8005006712,8031003601,35
8001009752,8031004603,1
8031015300,8005007201,3
8031003703,8031011903,4
8031002000,8031005502,4
8031004303,8031005200,5
8001008308,8031003402,3
8031001800,8001009553,17
8031001102,8031002300,18
8001009752,8005005553,3
8031003004,8031001402,11
8031000301,8031000301,110
8005005553,8031015500,1
8059012041,8005005553,6
8031003603,8031015400,2
8031007037,8031000501,1
8001015000,8031002602,5
8031001000,8031004201,2
8005006854,8031001302,1
8031005502,8031011903,6
8031000303,8031005102,1
8031003004,8031000905,13
8059012041,8031001901,1
8031008312,8031000201,1
8031004306,8031007037,3
8031004503,8031012001,1
8031005104,8031004505,1
8031001102,8031000102,37
8031005102,8031000904,3
8031001000,8031004504,33
8031001000,8031004104,10
8031001000,8001015000,10
8031003603,8031008390,9
8031003703,8031004002,5
8031004005,8031004603,2
8001008709,8005006854,4
8031011902,8031004505,1
8031008312,8031003702,1
8001015000,8031015500,12
8031003004,8031005502,2
8031001402,8005005619,1
8031004506,8059009845,1
8001008901,8031008386,15
8031005102,8031003601,1
8031000800,8031001000,8
8031001301,8031008388,1
8031001402,8031000903,3
8031001901,8005005552,2
8059011904,8031002801,1
8031002602,8031004601,7
8005004952,8031008305,9
8031003101,8031007006,7
8031003402,8031015600,3
8031001403,8031004404,5
8031004104,8031002402,1
8031004201,8031002802,4
8031005104,8031001403,4
8031004202,8005006854,3
8059011904,8031001000,7
8031004006,8031002801,1
8005006712,8031004102,13
8031015600,8031003203,3
8005005952,8031015400,2
8031001302,8031004504,12
8001009553,8031003702,6
8031003002,8031001500,2
8031001403,8059011904,12
8031000401,8031003202,2
8031003603,8031000201,4
8031003703,8059011904,2
8031001901,8031008304,5
8005004952,8031000800,8
8031000902,8031000301,1
8031008312,8031011902,1
8031980100,8031008388,107
8059012050,8001008308,1
8005006712,8031015400,37
8031011902,8031003002,1
8031002602,8031008387,3
8001008100,8031004303,101
8001008308,8031004603,6
8031005200,8031001500,1
8031004201,8031003701,3
8031005502,8031015600,5
8031004102,8031003601,41
8001008308,8031008386,17
8031001401,8031015500,2
8031002801,8031004504,3
8031004404,8031004504,2
8001008100,8031000905,13
8031003902,8031015500,26
8031005104,8005005619,3
8031000201,8031008306,5
8031004404,8031003703,1
8031003603,8031001500,6
8031000903,8031003603,1
8031002602,8031001302,2
8031003901,8031002901,14
8031003102,8031002300,54
8031001500,8031004403,24
8005005551,8031002901,6
8031003601,8031004700,1
8031003702,8031006813,1
8031006804,8031000303,34
8031004601,8005005952,1
8001008309,8031015400,12
8031003401,8031007006,1
8031004603,8031002902,1
8001009752,8031004003,1
8031004003,8031000903,2
8031015300,8031008387,2
8031004601,8001008308,1
8031001403,8031004103,1
8031001101,8031003901,2
8001009553,8059011904,2
8031001301,8001009752,2
8059012041,8031004303,1
8001009751,8031004506,5
8031006813,8031004306,2
8059012054,8005007202,2
8031003701,8031001101,1
8001008709,8031000904,12
8031007013,8031015500,3
8031001301,8031011903,1
8031005104,8031006812,8
8031002902,8031004102,1
8031003004,8005004951,13
8031011902,8031000202,4
8031008386,8031004801,3
8031000600,8031002402,2
8031005200,8031000401,6
8031004303,8031015700,2
8031000902,8031004004,1
8031004801,8031002300,1
8031000202,8031004603,4
8031001901,8005005619,11
8031004506,8031015300,5
8031003703,8031004601,1
